identifier,section,parameter,value
K.k_luftbild1997_05@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k_luftbild1997_05@senstadt,Technische Angaben,Operationen,GetMap
K.k_luftbild1997_05@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.k_luftbild1997_05@senstadt,Technische Angaben,Grafikformate,image/png
K.k_luftbild1998@senstadt,"Luftbilder 1998, Maßstab 1:5 000",Kurzbeschreibung,Luftbilder (Senkrechtaufnahmen) für Teilgebiete Berlins im Maßstab  1:5 000
K.k_luftbild1998@senstadt,"Luftbilder 1998, Maßstab 1:5 000",Koordinatensysteme,EPSG:25833
K.k_luftbild1998@senstadt,"Luftbilder 1998, Maßstab 1:5 000",Ausdehnung,"EPSG:25833: 369600, 5799200, 416000, 5826380"
K.k_luftbild1998@senstadt,"Luftbilder 1998, Maßstab 1:5 000",Ebenen,Gebietsabdeckung
K.k_luftbild1998@senstadt,"Luftbilder 1998, Maßstab 1:5 000",Ebenen,Blattschnitte
K.k_luftbild1998@senstadt,"Luftbilder 1998, Maßstab 1:5 000",Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.k_luftbild1998@senstadt,"Luftbilder 1998, Maßstab 1:5 000",Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k_luftbild1998@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/k_luftbild1998
K.k_luftbild1998@senstadt,Technische Angaben,Standard,WMS
K.k_luftbild1998@senstadt,Technische Angaben,Version,1.0.0
K.k_luftbild1998@senstadt,Technische Angaben,Version,1.1.0
K.k_luftbild1998@senstadt,Technische Angaben,Version,1.1.1
K.k_luftbild1998@senstadt,Technische Angaben,Version,1.3.0
K.k_luftbild1998@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k_luftbild1998@senstadt,Technische Angaben,Operationen,GetMap
K.k_luftbild1998@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.k_luftbild1998@senstadt,Technische Angaben,Grafikformate,image/png
K.k_luftbild1999@senstadt,"Luftbilder 1999, Maßstab 1:10 000",Kurzbeschreibung,Luftbilder (Senkrechtaufnahmen) für das gesamte Berliner Stadtgebiet im Maßstab  1:10 000
K.k_luftbild1999@senstadt,"Luftbilder 1999, Maßstab 1:10 000",Koordinatensysteme,EPSG:25833
K.k_luftbild1999@senstadt,"Luftbilder 1999, Maßstab 1:10 000",Ausdehnung,"EPSG:25833: 367190,96, 5798934,34, 417447,14, 5838875,02"
K.k_luftbild1999@senstadt,"Luftbilder 1999, Maßstab 1:10 000",Ebenen,Gebietsabdeckung
K.k_luftbild1999@senstadt,"Luftbilder 1999, Maßstab 1:10 000",Ebenen,Blattschnitte
K.k_luftbild1999@senstadt,"Luftbilder 1999, Maßstab 1:10 000",Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.k_luftbild1999@senstadt,"Luftbilder 1999, Maßstab 1:10 000",Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k_luftbild1999@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/k_luftbild1999
K.k_luftbild1999@senstadt,Technische Angaben,Standard,WMS
K.k_luftbild1999@senstadt,Technische Angaben,Version,1.0.0
K.k_luftbild1999@senstadt,Technische Angaben,Version,1.1.0
K.k_luftbild1999@senstadt,Technische Angaben,Version,1.1.1
K.k_luftbild1999@senstadt,Technische Angaben,Version,1.3.0
K.k_luftbild1999@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k_luftbild1999@senstadt,Technische Angaben,Operationen,GetMap
K.k_luftbild1999@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.k_luftbild1999@senstadt,Technische Angaben,Grafikformate,image/png
K.k_oeffbeleucht@senstadt,Öffentliche Beleuchtung,Kurzbeschreibung,"In der Karte wird die Straßenbeleuchtung mit dem jeweiligen Standort, einem Symbol zur Verdeutlichung der Leuchtenart und der Leuchtstellennummer (4-stellig) mit variablem Maßstab unter 1:2 000 dargestellt."
K.k_oeffbeleucht@senstadt,Öffentliche Beleuchtung,Koordinatensysteme,EPSG:25833
K.k_oeffbeleucht@senstadt,Öffentliche Beleuchtung,Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k_oeffbeleucht@senstadt,Öffentliche Beleuchtung,Ebenen,Leuchtennummer
K.k_oeffbeleucht@senstadt,Öffentliche Beleuchtung,Ebenen,Öffentliche Beleuchtung
K.k_oeffbeleucht@senstadt,Öffentliche Beleuchtung,Ebenen,Erhaltungsbereiche Gasleuchten
K.k_oeffbeleucht@senstadt,Öffentliche Beleuchtung,Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.k_oeffbeleucht@senstadt,Öffentliche Beleuchtung,Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k_oeffbeleucht@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/k_oeffbeleucht
K.k_oeffbeleucht@senstadt,Technische Angaben,Standard,WMS
K.k_oeffbeleucht@senstadt,Technische Angaben,Version,1.0.0
K.k_oeffbeleucht@senstadt,Technische Angaben,Version,1.1.0
K.k_oeffbeleucht@senstadt,Technische Angaben,Version,1.1.1
K.k_oeffbeleucht@senstadt,Technische Angaben,Version,1.3.0
K.k_oeffbeleucht@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k_oeffbeleucht@senstadt,Technische Angaben,Operationen,GetMap
K.k_oeffbeleucht@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.k_oeffbeleucht@senstadt,Technische Angaben,Grafikformate,image/png
K.OI_DOP2021rgbi@senstadt,Orthofotografie im INSPIRE-Datenmodell (DOP20RGBI 2021),Kurzbeschreibung,"Bei den Daten handelt es sich um farbige digitale Orthophotomosaike (DOP), die aus dem digitalen Bildflug am 22. Februar 2021 entstanden sind. Die Daten liegen für das gesamte Berliner Stadtgebiet im Blattschnitt 2 km x 2 km vor und haben eine Bodenauflösung von 0,20 Meter bei einer Lagegenauigkeit von +/- 0,4 Meter. Die Bereitstellung der Daten erfolgt durch Bilddaten im JPEG2000-Format. In dazugehörigen GML-Dateien sind sie durch Attribute des INSPIRE-Datenmodells ""Orthofotografie"" beschrieben."
K.OI_DOP2021rgbi@senstadt,Orthofotografie im INSPIRE-Datenmodell (DOP20RGBI 2021),Koordinatensysteme,"EPSG:25833, EPSG:4258"
K.OI_DOP2021rgbi@senstadt,Orthofotografie im INSPIRE-Datenmodell (DOP20RGBI 2021),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.OI_DOP2021rgbi@senstadt,Orthofotografie im INSPIRE-Datenmodell (DOP20RGBI 2021),Ausdehnung,"EPSG:4258: 13,08, 52,33, 13,77, 52,69"
K.OI_DOP2021rgbi@senstadt,Orthofotografie im INSPIRE-Datenmodell (DOP20RGBI 2021),Ebenen,Orthofoto-Coverage
K.OI_DOP2021rgbi@senstadt,Orthofotografie im INSPIRE-Datenmodell (DOP20RGBI 2021),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.OI_DOP2021rgbi@senstadt,Orthofotografie im INSPIRE-Datenmodell (DOP20RGBI 2021),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.OI_DOP2021rgbi@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/OI_DOP2021rgbi
K.OI_DOP2021rgbi@senstadt,Technische Angaben,Standard,WMS
K.OI_DOP2021rgbi@senstadt,Technische Angaben,Version,1.0.0
K.OI_DOP2021rgbi@senstadt,Technische Angaben,Version,1.1.0
K.OI_DOP2021rgbi@senstadt,Technische Angaben,Version,1.1.1
K.OI_DOP2021rgbi@senstadt,Technische Angaben,Version,1.3.0
K.OI_DOP2021rgbi@senstadt,Technische Angaben,Operationen,GetCapabilities
K.OI_DOP2021rgbi@senstadt,Technische Angaben,Operationen,GetMap
K.OI_DOP2021rgbi@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.OI_DOP2021rgbi@senstadt,Technische Angaben,Grafikformate,image/png
K.alk_berlin@senstadt,Planunterlage,Kurzbeschreibung,"Die Planunterlage wird auf Grundlage des Liegenschaftskatasters erstellt.
Diese dient, laut Planzeichenverordnung (PlanzV 90) zum BauGB in §1, als Kartengrundlage für die Erstellung von flurstücksgenauen Bauleitplänen."
K.alk_berlin@senstadt,Planunterlage,Koordinatensysteme,EPSG:25833
K.alk_berlin@senstadt,Planunterlage,Ausdehnung,"EPSG:25833: 367190,96, 5798934,34, 417447,14, 5838875,02"
K.alk_berlin@senstadt,Planunterlage,Ebenen,Planunterlage
K.alk_berlin@senstadt,Planunterlage,Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.alk_berlin@senstadt,Planunterlage,Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.alk_berlin@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/alk_berlin
K.alk_berlin@senstadt,Technische Angaben,Standard,WMS
K.alk_berlin@senstadt,Technische Angaben,Version,1.0.0
K.alk_berlin@senstadt,Technische Angaben,Version,1.1.0
K.alk_berlin@senstadt,Technische Angaben,Version,1.1.1
K.alk_berlin@senstadt,Technische Angaben,Version,1.3.0
K.alk_berlin@senstadt,Technische Angaben,Operationen,GetCapabilities
K.alk_berlin@senstadt,Technische Angaben,Operationen,GetMap
K.alk_berlin@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.alk_berlin@senstadt,Technische Angaben,Grafikformate,image/png
K.polizeidirektionen@senstadt,Polizeidirektionen und Abschnitte,Kurzbeschreibung,"Räumlicher Zuschnitt der Direktionen, Abschnitte und Kontaktbereiche sowie Standorte Wachen der Polizei Berlin"
K.polizeidirektionen@senstadt,Polizeidirektionen und Abschnitte,Koordinatensysteme,"EPSG:25833, EPSG:3068, EPSG:4258"
K.polizeidirektionen@senstadt,Polizeidirektionen und Abschnitte,Ausdehnung,"EPSG:25833: 367190,96, 5798934,34, 417447,14, 5838875,02"
K.polizeidirektionen@senstadt,Polizeidirektionen und Abschnitte,Ausdehnung,"EPSG:3068: 850,01, -149,99, 50350,01, 40750,01"
K.polizeidirektionen@senstadt,Polizeidirektionen und Abschnitte,Ausdehnung,"EPSG:4258: 13,05, 52,32, 13,78, 52,69"
K.polizeidirektionen@senstadt,Polizeidirektionen und Abschnitte,Ebenen,Kontaktbereiche
K.polizeidirektionen@senstadt,Polizeidirektionen und Abschnitte,Ebenen,Polizeiabschnitte
K.polizeidirektionen@senstadt,Polizeidirektionen und Abschnitte,Ebenen,Polizeidirektionen
K.polizeidirektionen@senstadt,Polizeidirektionen und Abschnitte,Ebenen,Wachen
K.polizeidirektionen@senstadt,Polizeidirektionen und Abschnitte,Ebenen,Nummern der Kontaktbereiche
K.polizeidirektionen@senstadt,Polizeidirektionen und Abschnitte,Ebenen,Nummern der Polizeiabschnitte
K.polizeidirektionen@senstadt,Polizeidirektionen und Abschnitte,Ebenen,Nummern der Polizeidirektionen
K.polizeidirektionen@senstadt,Polizeidirektionen und Abschnitte,Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.polizeidirektionen@senstadt,Polizeidirektionen und Abschnitte,Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.polizeidirektionen@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/polizeidirektionen
K.polizeidirektionen@senstadt,Technische Angaben,Standard,WMS
K.polizeidirektionen@senstadt,Technische Angaben,Version,1.0.0
K.polizeidirektionen@senstadt,Technische Angaben,Version,1.1.0
K.polizeidirektionen@senstadt,Technische Angaben,Version,1.1.1
K.polizeidirektionen@senstadt,Technische Angaben,Version,1.3.0
K.polizeidirektionen@senstadt,Technische Angaben,Operationen,GetCapabilities
K.polizeidirektionen@senstadt,Technische Angaben,Operationen,GetMap
K.polizeidirektionen@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.polizeidirektionen@senstadt,Technische Angaben,Grafikformate,image/png
K.plz@senstadt,Postleitzahlen,Kurzbeschreibung,"Der Datenbestand zeigt die Postleitzahlgebiete von Berlin. Die Geometrien werden aus den PLZ der Deutschen Post für jede Berliner Adresse erstellt und gleichzeitig anhand der entsprechenden Grundstücksgrenzen aus der Karte von Berlin 1:5000 (K5) digitalisiert. Großflächige Entscheidungsfreiräume bleiben in Gebieten ohne Adressen (Wälder, Grünflächen etc.)."
K.plz@senstadt,Postleitzahlen,Koordinatensysteme,EPSG:25833
K.plz@senstadt,Postleitzahlen,Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.plz@senstadt,Postleitzahlen,Ebenen,Postleitzahlregionen
K.plz@senstadt,Postleitzahlen,Ebenen,Postleitzahlen
K.plz@senstadt,Postleitzahlen,Nutzungsbedingungen,Der Datenbestand wird unter der Lizenz CC-BY-3.0-Namensnennung veröffentlicht (vgl. https://creativecommons.org/licenses/by/3.0/de/). Als Urheber ist dabei zu nennen: Amt für Statistik Berlin-Brandenburg 2022
K.plz@senstadt,Postleitzahlen,Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.plz@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/plz
K.plz@senstadt,Technische Angaben,Standard,WMS
K.plz@senstadt,Technische Angaben,Version,1.0.0
K.plz@senstadt,Technische Angaben,Version,1.1.0
K.plz@senstadt,Technische Angaben,Version,1.1.1
K.plz@senstadt,Technische Angaben,Version,1.3.0
K.plz@senstadt,Technische Angaben,Operationen,GetCapabilities
K.plz@senstadt,Technische Angaben,Operationen,GetMap
K.plz@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.plz@senstadt,Technische Angaben,Grafikformate,image/png
K.US_Polizei@senstadt,Staatliche Dienste im INSPIRE-Datenmodell (Polizeidienst),Kurzbeschreibung,"Dargestellt sind die Berliner Polizeiwachen. Sie sind durch Attribute des INSPIRE-Datenmodells ""Versorgungswirtschaft und staatliche Dienste"" beschrieben."
K.US_Polizei@senstadt,Staatliche Dienste im INSPIRE-Datenmodell (Polizeidienst),Koordinatensysteme,"EPSG:25833, EPSG:4258"
K.US_Polizei@senstadt,Staatliche Dienste im INSPIRE-Datenmodell (Polizeidienst),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.US_Polizei@senstadt,Staatliche Dienste im INSPIRE-Datenmodell (Polizeidienst),Ausdehnung,"EPSG:4258: 13,08, 52,33, 13,77, 52,69"
K.US_Polizei@senstadt,Staatliche Dienste im INSPIRE-Datenmodell (Polizeidienst),Ebenen,Polizeidienst
K.US_Polizei@senstadt,Staatliche Dienste im INSPIRE-Datenmodell (Polizeidienst),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.US_Polizei@senstadt,Staatliche Dienste im INSPIRE-Datenmodell (Polizeidienst),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.US_Polizei@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/US_Polizei
K.US_Polizei@senstadt,Technische Angaben,Standard,WMS
K.US_Polizei@senstadt,Technische Angaben,Version,1.0.0
K.US_Polizei@senstadt,Technische Angaben,Version,1.1.0
K.US_Polizei@senstadt,Technische Angaben,Version,1.1.1
K.US_Polizei@senstadt,Technische Angaben,Version,1.3.0
K.US_Polizei@senstadt,Technische Angaben,Operationen,GetCapabilities
K.US_Polizei@senstadt,Technische Angaben,Operationen,GetMap
K.US_Polizei@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.US_Polizei@senstadt,Technische Angaben,Grafikformate,image/png
K.k_feuerwehr@senstadt,Standorte Berliner Feuerwehr,Kurzbeschreibung,Standorte der Berliner Feuerwehr (Berufsfeuerwehr und Freiwillige Feuerwehr) sowie Einsatzbereiche
K.k_feuerwehr@senstadt,Standorte Berliner Feuerwehr,Koordinatensysteme,"EPSG:25833, EPSG:4258"
K.k_feuerwehr@senstadt,Standorte Berliner Feuerwehr,Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k_feuerwehr@senstadt,Standorte Berliner Feuerwehr,Ausdehnung,"EPSG:4258: 13,08, 52,33, 13,77, 52,69"
K.k_feuerwehr@senstadt,Standorte Berliner Feuerwehr,Ebenen,Einsatzbereiche
K.k_feuerwehr@senstadt,Standorte Berliner Feuerwehr,Ebenen,Standorte
K.k_feuerwehr@senstadt,Standorte Berliner Feuerwehr,Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.k_feuerwehr@senstadt,Standorte Berliner Feuerwehr,Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k_feuerwehr@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/k_feuerwehr
K.k_feuerwehr@senstadt,Technische Angaben,Standard,WMS
K.k_feuerwehr@senstadt,Technische Angaben,Version,1.0.0
K.k_feuerwehr@senstadt,Technische Angaben,Version,1.1.0
K.k_feuerwehr@senstadt,Technische Angaben,Version,1.1.1
K.k_feuerwehr@senstadt,Technische Angaben,Version,1.3.0
K.k_feuerwehr@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k_feuerwehr@senstadt,Technische Angaben,Operationen,GetMap
K.k_feuerwehr@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.k_feuerwehr@senstadt,Technische Angaben,Grafikformate,image/png
K.k_rbs_bloecke@senstadt,Statistische Blöcke des RBS,Kurzbeschreibung,Statistische Blöcke des RBS als kleinste flächige Unterteilung des Berliner Stadtgebiets.
K.k_rbs_bloecke@senstadt,Statistische Blöcke des RBS,Koordinatensysteme,"EPSG:25833, EPSG:4258"
K.k_rbs_bloecke@senstadt,Statistische Blöcke des RBS,Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k_rbs_bloecke@senstadt,Statistische Blöcke des RBS,Ausdehnung,"EPSG:4258: 13,08, 52,33, 13,77, 52,69"
K.k_rbs_bloecke@senstadt,Statistische Blöcke des RBS,Ebenen,RBS-Blöcke
K.k_rbs_bloecke@senstadt,Statistische Blöcke des RBS,Nutzungsbedingungen,Der Datenbestand wird unter der Lizenz CC-BY-3.0-Namensnennung veröffentlicht (vgl. https://creativecommons.org/licenses/by/3.0/de/). Als Urheber ist dabei zu nennen: Amt für Statistik Berlin-Brandenburg 2022
K.k_rbs_bloecke@senstadt,Statistische Blöcke des RBS,Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k_rbs_bloecke@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/k_rbs_bloecke
K.k_rbs_bloecke@senstadt,Technische Angaben,Standard,WMS
K.k_rbs_bloecke@senstadt,Technische Angaben,Version,1.0.0
K.k_rbs_bloecke@senstadt,Technische Angaben,Version,1.1.0
K.k_rbs_bloecke@senstadt,Technische Angaben,Version,1.1.1
K.k_rbs_bloecke@senstadt,Technische Angaben,Version,1.3.0
K.k_rbs_bloecke@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k_rbs_bloecke@senstadt,Technische Angaben,Operationen,GetMap
K.k_rbs_bloecke@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.k_rbs_bloecke@senstadt,Technische Angaben,Grafikformate,image/png
K.SU_LOR@senstadt,Statistische Einheiten im INSPIRE-Datenmodell (Lebensweltlich Orientierte Räume 01.01.2021),Kurzbeschreibung,"Dargestellt als Statistische Einheiten sind hier die Berliner Prognoseräume, Bezirksregionen und Planungsräume. Sie sind durch Attribute des INSPIRE-Datenmodells ""Statistische Einheiten"" beschrieben."
K.SU_LOR@senstadt,Statistische Einheiten im INSPIRE-Datenmodell (Lebensweltlich Orientierte Räume 01.01.2021),Koordinatensysteme,"EPSG:25833, EPSG:4258"
K.SU_LOR@senstadt,Statistische Einheiten im INSPIRE-Datenmodell (Lebensweltlich Orientierte Räume 01.01.2021),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.SU_LOR@senstadt,Statistische Einheiten im INSPIRE-Datenmodell (Lebensweltlich Orientierte Räume 01.01.2021),Ausdehnung,"EPSG:4258: 13,08, 52,33, 13,77, 52,69"
K.SU_LOR@senstadt,Statistische Einheiten im INSPIRE-Datenmodell (Lebensweltlich Orientierte Räume 01.01.2021),Ebenen,Statistische Vektoreinheiten
K.SU_LOR@senstadt,Statistische Einheiten im INSPIRE-Datenmodell (Lebensweltlich Orientierte Räume 01.01.2021),Nutzungsbedingungen,Der Datenbestand wird unter der Lizenz CC-BY-3.0-Namensnennung veröffentlicht (vgl. https://creativecommons.org/licenses/by/3.0/de/). Als Urheber ist dabei zu nennen: Amt für Statistik Berlin-Brandenburg
K.SU_LOR@senstadt,Statistische Einheiten im INSPIRE-Datenmodell (Lebensweltlich Orientierte Räume 01.01.2021),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.SU_LOR@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/SU_LOR
K.SU_LOR@senstadt,Technische Angaben,Standard,WMS
K.SU_LOR@senstadt,Technische Angaben,Version,1.0.0
K.SU_LOR@senstadt,Technische Angaben,Version,1.1.0
K.SU_LOR@senstadt,Technische Angaben,Version,1.1.1
